STRUCTURE,STRUCTURE_ID,freq,unit,resid,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LT,2020,1.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LT,2021,1.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LU,2011,1.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LU,2012,1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LU,2013,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LU,2014,1.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LU,2015,1.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LU,2016,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LU,2017,1.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LU,2018,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LU,2019,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LU,2020,1.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LU,2021,2.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LV,2011,3.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LV,2012,3.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LV,2013,1.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LV,2014,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LV,2015,2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LV,2016,1.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LV,2017,2.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LV,2018,1.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LV,2019,1.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LV,2020,2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,LV,2021,1.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,MT,2011,4.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,MT,2012,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,MT,2013,3.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,MT,2014,3.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,MT,2015,2.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,MT,2016,5.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,MT,2017,3.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,MT,2018,3.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,MT,2019,3.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,MT,2020,2.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NL,2011,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NL,2012,2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NL,2013,2.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NL,2014,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NL,2015,1.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NL,2016,2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NL,2017,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NL,2018,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NL,2019,2.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NL,2020,2.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NL,2021,2.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NO,2011,1.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NO,2012,1.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NO,2013,1.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NO,2014,1.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NO,2015,1.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NO,2016,1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NO,2017,1.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NO,2018,1.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NO,2019,0.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,NO,2020,0.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PL,2011,2.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PL,2012,2.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PL,2013,2.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PL,2014,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PL,2015,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PL,2016,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PL,2017,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PL,2018,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PL,2019,2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PL,2020,1.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PL,2021,1.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PT,2011,1.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PT,2012,1.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PT,2013,1.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PT,2014,1.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PT,2015,1.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PT,2016,1.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PT,2017,1.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PT,2018,1.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PT,2019,1.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,PT,2020,1.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RO,2011,3.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RO,2012,3.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RO,2013,3.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RO,2014,3.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RO,2015,2.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RO,2016,2.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RO,2017,2.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RO,2018,2.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RO,2019,2.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RO,2020,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RS,2011,3.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RS,2012,3.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RS,2013,3.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RS,2014,3.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RS,2015,2.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RS,2016,2.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RS,2017,2.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RS,2018,2.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RS,2019,2.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RS,2020,2.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,RS,2021,2.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SE,2011,0.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SE,2012,1.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SE,2013,1.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SE,2014,1.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SE,2015,1.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SE,2016,1.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SE,2017,1.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SE,2018,0.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SE,2019,1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SE,2020,1.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SI,2011,1.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SI,2012,0.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SI,2013,1.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SI,2014,0.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SI,2015,0.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SI,2016,0.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SI,2017,1.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SI,2018,0.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SI,2019,0.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SI,2020,1.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SK,2011,1.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SK,2012,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SK,2013,2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SK,2014,2.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SK,2015,2.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SK,2016,1.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SK,2017,1.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SK,2018,2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SK,2019,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SK,2020,2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,SK,2021,1.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,TR,2011,4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,TR,2012,3.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,TR,2013,4.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,TR,2014,5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,TR,2015,4.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,TR,2016,4.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,TR,2017,4.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,TR,2018,5.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,TR,2019,4.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,UK,2011,2.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,UK,2012,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,UK,2013,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,UK,2014,2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,UK,2015,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,UK,2016,2.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,UK,2017,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,ENEOMORRT,UK,2018,2.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,AT,2011,3.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,AT,2012,3.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,AT,2013,3.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,AT,2014,3.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,AT,2015,3.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,AT,2016,3.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,AT,2017,3.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,AT,2018,3.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,AT,2019,3.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,AT,2020,3.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,AT,2021,3.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BE,2011,5.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BE,2012,5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BE,2013,4.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BE,2014,5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BE,2015,4.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BE,2016,4.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BE,2017,5.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BE,2018,5.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BE,2019,5.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BE,2020,5.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BG,2011,7.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BG,2012,8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BG,2013,7.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BG,2014,7.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BG,2015,6.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BG,2016,7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BG,2017,6.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BG,2018,6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BG,2019,5.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BG,2020,5.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,BG,2021,6.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CH,2011,4.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CH,2012,4.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CH,2013,5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CH,2014,4.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CH,2015,4.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CH,2016,4.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CH,2017,4.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CH,2018,4.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CH,2019,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CH,2020,3.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CH,2021,4.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CY,2011,3.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CY,2012,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CY,2013,5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CY,2014,5.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CY,2015,3.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CY,2016,5.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CY,2017,5.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CY,2018,3.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CY,2019,6.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CY,2020,4.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CY,2021,5.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CZ,2011,5.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CZ,2012,5.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CZ,2013,4.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CZ,2014,4.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CZ,2015,4.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CZ,2016,4.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CZ,2017,4.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CZ,2018,4.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CZ,2019,4.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CZ,2020,4.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,CZ,2021,4.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DE,2011,3.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DE,2012,3.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DE,2013,3.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DE,2014,3.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DE,2015,3.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DE,2016,3.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DE,2017,3.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DE,2018,3.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DE,2019,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DE,2020,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DE,2021,4.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DK,2011,4.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DK,2012,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DK,2013,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DK,2014,4.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DK,2015,3.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DK,2016,3.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DK,2017,4.2,
