STRUCTURE,STRUCTURE_ID,freq,sex,age,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,EL,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,EL,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,ES,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,ES,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,EU27_2020,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,EU27_2020,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,EU28,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,FI,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,FI,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,FR,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,FR,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,HR,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,HR,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,HU,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,HU,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,IE,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,IE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,IS,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,IT,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,IT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,LT,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,LT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,LU,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,LU,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,LV,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,LV,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,MT,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,MT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,NL,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,NO,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,NO,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,PL,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,PL,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,PT,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,PT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,RO,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,RO,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,SE,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,SE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,SI,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,SI,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,SK,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,SK,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,TR,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,F,UK,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,AT,2013,2.5,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,AT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,BE,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,BE,2020,1.4,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,BG,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,BG,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,CH,2013,4.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,CH,2020,6.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,CY,2013,1.9,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,CY,2020,1.8,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,CZ,2013,1.3,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,CZ,2020,1.5,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,DE,2013,2.6,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,DE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,DK,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,DK,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,EA19,2013,2.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,EA19,2020,2.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,EE,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,EE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,EL,2013,1.2,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,EL,2020,2.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,ES,2013,2.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,ES,2020,3.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,EU27_2020,2013,2.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,EU27_2020,2020,2.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,EU28,2013,2.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,FI,2013,8.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,FI,2020,8.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,FR,2013,4.7,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,FR,2020,3.6,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,HR,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,HR,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,HU,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,HU,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,IE,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,IE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,IS,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,IT,2013,1.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,IT,2020,1.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,LT,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,LT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,LU,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,LU,2020,4.1,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,LV,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,LV,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,MT,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,MT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,NL,2020,1.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,NO,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,NO,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,PL,2013,0.7,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,PL,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,PT,2013,5.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,PT,2020,2.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,RO,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,RO,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,SE,2013,3.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,SE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,SI,2013,1.8,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,SI,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,SK,2013,1.4,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,SK,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,TR,2013,1.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,G-J,UK,2013,3.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,AT,2013,2.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,AT,2020,1.5,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,BE,2013,2.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,BE,2020,1.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,BG,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,BG,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,CH,2013,3.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,CH,2020,3.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,CY,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,CY,2020,0.7,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,CZ,2013,0.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,CZ,2020,0.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,DE,2013,2.6,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,DE,2020,0.9,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,DK,2013,4.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,DK,2020,2.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,EA19,2013,2.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,EA19,2020,1.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,EE,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,EE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,EL,2013,0.6,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,EL,2020,0.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,ES,2013,2.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,ES,2020,1.6,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,EU27_2020,2013,2.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,EU27_2020,2020,1.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,EU28,2013,2.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,FI,2013,7.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,FI,2020,7.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,FR,2013,3.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,FR,2020,3.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,HR,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,HR,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,HU,2013,0.5,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,HU,2020,0.6,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,IE,2013,1.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,IE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,IS,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,IT,2013,1.6,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,IT,2020,1.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,LT,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,LT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,LU,2013,2.7,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,LU,2020,2.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,LV,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,LV,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,MT,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,MT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,NL,2020,0.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,NO,2013,2.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,NO,2020,2.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,PL,2013,0.6,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,PL,2020,0.6,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,PT,2013,3.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,PT,2020,3.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,RO,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,RO,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,SE,2013,5.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,SE,2020,4.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,SI,2013,1.7,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,SI,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,SK,2013,1.1,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,SK,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,TR,2013,1.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,K-U,UK,2013,2.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,AT,2013,2.6,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,AT,2020,1.6,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,BE,2013,2.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,BE,2020,1.6,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,BG,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,BG,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,CH,2013,3.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,CH,2020,4.6,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,CY,2013,0.8,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,CY,2020,1.1,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,CZ,2013,1.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,CZ,2020,1.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,DE,2013,2.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,DE,2020,1.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,DK,2013,3.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,DK,2020,2.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,EA19,2013,2.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,EA19,2020,2.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,EE,2013,1.1,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,EE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,EL,2013,0.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,EL,2020,1.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,ES,2013,1.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,ES,2020,2.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,EU27_2020,2013,2.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,EU27_2020,2020,1.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,EU28,2013,2.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,FI,2013,7.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,FI,2020,7.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,FR,2013,3.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,FR,2020,3.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,HR,2013,1.1,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,HR,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,HU,2013,0.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,HU,2020,0.6,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,IE,2013,1.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,IE,2020,0.8,u
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,IS,2020,2.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,IT,2013,1.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,IT,2020,1.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,F,Y35-64,PC_EMP_PREEMP_M12,TOTAL,LT,2013,,u
