STRUCTURE,STRUCTURE_ID,freq,unit,sex,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,RS,2014,578,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,RS,2015,639,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,RS,2016,625,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,RS,2017,639,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,RS,2018,760,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,RS,2019,731,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,RS,2020,883,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,RS,2021,1366,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SE,2011,645,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SE,2012,815,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SE,2013,695,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SE,2014,685,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SE,2015,842,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SE,2016,733,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SE,2017,905,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SE,2018,1089,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SE,2019,818,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SE,2020,741,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SI,2011,297,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SI,2012,336,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SI,2013,364,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SI,2014,277,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SI,2015,323,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SI,2016,340,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SI,2017,363,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SI,2018,308,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SI,2019,281,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SI,2020,255,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SK,2011,742,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SK,2012,732,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SK,2013,742,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SK,2014,681,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SK,2015,730,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SK,2016,732,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SK,2017,752,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SK,2018,791,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SK,2019,773,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SK,2020,868,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,SK,2021,2184,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,TR,2011,2116,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,TR,2012,2219,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,TR,2013,3003,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,TR,2014,3529,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,TR,2015,4571,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,TR,2016,5469,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,TR,2017,5696,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,TR,2018,5865,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,TR,2019,6373,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,UK,2011,10008,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,UK,2012,10075,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,UK,2013,10140,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,UK,2014,11530,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,UK,2015,12506,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,UK,2016,12137,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,UK,2017,12676,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,INFECT_OTH,UK,2018,12936,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,AT,2011,604,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,AT,2012,491,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,AT,2013,414,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,AT,2014,379,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,AT,2015,496,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,AT,2016,514,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,AT,2017,684,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,AT,2018,724,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,AT,2019,585,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,AT,2020,453,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,AT,2021,350,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BE,2011,1673,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BE,2012,1837,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BE,2013,1881,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BE,2014,1665,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BE,2015,2070,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BE,2016,1973,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BE,2017,2180,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BE,2018,2444,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BE,2019,2197,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BE,2020,1631,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BG,2011,470,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BG,2012,535,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BG,2013,481,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BG,2014,532,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BG,2015,456,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BG,2016,445,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BG,2017,482,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BG,2018,392,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BG,2019,454,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BG,2020,1017,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,BG,2021,1246,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CH,2011,635,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CH,2012,652,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CH,2013,668,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CH,2014,567,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CH,2015,758,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CH,2016,590,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CH,2017,723,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CH,2018,656,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CH,2019,595,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CH,2020,502,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CH,2021,433,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CY,2011,43,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CY,2012,40,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CY,2013,38,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CY,2014,30,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CY,2015,39,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CY,2016,29,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CY,2017,34,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CY,2018,22,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CY,2019,35,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CY,2020,29,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CY,2021,39,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CZ,2011,977,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CZ,2012,1093,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CZ,2013,948,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CZ,2014,964,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CZ,2015,1168,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CZ,2016,1192,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CZ,2017,1437,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CZ,2018,1501,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CZ,2019,1470,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CZ,2020,1442,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,CZ,2021,1286,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DE,2011,9421,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DE,2012,9181,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DE,2013,9617,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DE,2014,7923,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DE,2015,9638,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DE,2016,8895,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DE,2017,9683,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DE,2018,9773,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DE,2019,8816,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DE,2020,7029,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DE,2021,6039,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DK,2011,486,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DK,2012,471,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DK,2013,442,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DK,2014,394,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DK,2015,404,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DK,2016,390,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DK,2017,387,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DK,2018,428,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DK,2019,338,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,DK,2020,322,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EE,2011,13,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EE,2012,18,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EE,2013,26,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EE,2014,42,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EE,2015,31,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EE,2016,35,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EE,2017,40,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EE,2018,54,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EE,2019,46,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EE,2020,42,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EL,2011,849,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EL,2012,859,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EL,2013,854,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EL,2014,476,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EL,2015,542,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EL,2016,564,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EL,2017,577,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EL,2018,545,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EL,2019,597,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EL,2020,525,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,ES,2011,3830,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,ES,2012,4407,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,ES,2013,3862,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,ES,2014,3939,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,ES,2015,4780,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,ES,2016,4197,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,ES,2017,4692,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,ES,2018,4729,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,ES,2019,4332,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,ES,2020,3682,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,ES,2021,2682,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU27_2020,2011,42456,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU27_2020,2012,46644,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU27_2020,2013,44779,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU27_2020,2014,40507,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU27_2020,2015,49243,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU27_2020,2016,45479,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU27_2020,2017,51593,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU27_2020,2018,52581,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU27_2020,2019,50895,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU27_2020,2020,46297,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU28,2011,58749,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU28,2012,63368,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU28,2013,61412,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU28,2014,56177,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU28,2015,66832,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU28,2016,61785,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,EU28,2017,67724,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FI,2011,143,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FI,2012,118,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FI,2013,112,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FI,2014,63,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FI,2015,71,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FI,2016,59,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FI,2017,39,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FI,2018,24,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FI,2019,20,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FI,2020,22,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FI,2021,18,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FR,2011,5318,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FR,2012,6392,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FR,2013,6048,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FR,2014,5531,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FR,2015,6947,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FR,2016,6896,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FR,2017,7231,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FR,2018,7257,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FR,2019,7580,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FR,2020,5512,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FX,2011,5227,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FX,2012,6306,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FX,2013,5974,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FX,2014,5441,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FX,2015,6840,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FX,2016,6760,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FX,2017,7119,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FX,2018,7166,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FX,2019,7471,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,FX,2020,5419,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HR,2011,129,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HR,2012,139,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HR,2013,146,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HR,2014,162,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HR,2015,256,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HR,2016,260,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HR,2017,497,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HR,2018,170,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HR,2019,81,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HR,2020,162,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HU,2011,239,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HU,2012,202,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HU,2013,126,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HU,2014,142,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HU,2015,194,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HU,2016,196,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HU,2017,206,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HU,2018,241,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HU,2019,299,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HU,2020,235,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,HU,2021,239,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IE,2011,636,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IE,2012,634,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IE,2013,563,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IE,2014,558,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IE,2015,667,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IE,2016,610,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IE,2017,632,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IE,2018,599,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IE,2019,540,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IE,2020,417,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IS,2011,44,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IS,2012,28,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IS,2013,29,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IS,2014,37,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IS,2015,33,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IS,2016,31,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IS,2017,50,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IS,2018,38,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IS,2019,33,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IS,2020,24,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IT,2011,4280,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IT,2012,4850,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IT,2013,4686,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IT,2014,4613,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IT,2015,5976,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IT,2016,5483,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IT,2017,6962,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IT,2018,6985,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IT,2019,7493,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,IT,2020,7143,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LI,2011,1,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LI,2013,5,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LI,2014,7,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LI,2015,6,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LI,2016,13,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LI,2017,11,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LI,2018,5,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LI,2019,6,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LI,2020,1,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LI,2021,0,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LT,2011,119,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LT,2012,117,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LT,2013,183,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LT,2014,142,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LT,2015,195,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LT,2016,192,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LT,2017,201,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LT,2018,208,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LT,2019,180,
dataflow,ESTAT:HLTH_CD_IDO(1.0),A,NR,F,J18,LT,2020,179,
