STRUCTURE,STRUCTURE_ID,freq,unit,med_spec,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,RS,2014,712.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,RS,2015,692.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,1995,73.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,1996,79.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,1997,79.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,1998,75.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,1999,71.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,2000,68.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,2001,67.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,2002,72.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,2003,70.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,2004,61.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,2005,56.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,2006,59.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,2007,66.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,2008,64.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,2009,57.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,2010,64.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,2011,63.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,2012,62.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,2013,63.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SE,2014,73.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SI,2005,247.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SI,2006,240.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SI,2007,248.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SI,2008,244.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SI,2009,246.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SI,2010,245.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SI,2011,243.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SI,2012,245.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SI,2013,246.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SI,2014,229.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,SI,2015,227.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,TR,2006,466.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,TR,2007,455.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,TR,2008,487.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,TR,2009,528.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,TR,2010,566.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,TR,2011,590.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,TR,2012,690.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,TR,2013,732.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,TR,2014,747.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,TR,2015,752.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,UK,2005,2014.00,e
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,UK,2006,2037.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,UK,2007,2037.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,UK,2008,2023.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,UK,2009,2068.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,UK,2010,2082.00,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,UK,2011,2069.00,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,UK,2012,1952.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,UK,2013,1246.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,UK,2014,1260.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,UK,2015,1456.00,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_OCC,UK,2016,1478.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BE,2009,3.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BE,2010,413.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BE,2011,427.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BE,2012,430.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BE,2013,431.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BE,2014,440.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BE,2015,454.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BG,2005,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BG,2006,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BG,2007,6.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BG,2008,15.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BG,2009,7.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BG,2010,13.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BG,2011,64.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BG,2012,95.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BG,2013,105.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BG,2014,122.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,BG,2015,140.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CH,2008,227.00,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CH,2009,242.00,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CH,2010,261.00,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CH,2011,275.00,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CH,2012,288.00,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CH,2013,292.00,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CH,2014,305.00,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CH,2015,326.00,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CH,2016,335.00,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CY,1985,2.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CY,1987,2.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CY,1988,2.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CY,1989,4.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CY,1990,4.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CY,1991,5.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CY,1992,5.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CY,1993,5.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CY,1995,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CY,2000,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CY,2014,30.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CY,2015,30.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CZ,2005,238.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CZ,2008,256.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CZ,2009,267.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CZ,2010,284.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CZ,2011,280.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CZ,2012,293.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,CZ,2013,304.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,1991,351.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,1992,380.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,1993,422.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,1994,458.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,1995,482.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,1996,551.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,1997,614.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,1998,689.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,1999,762.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2000,878.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2001,916.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2002,1024.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2003,1116.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2004,1187.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2005,1268.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2006,1407.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2007,1579.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2008,1752.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2009,1963.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2010,2121.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2011,2238.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2012,2416.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2013,2596.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2014,2743.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DE,2015,2892.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DK,2005,103.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DK,2006,104.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DK,2007,117.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DK,2008,123.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DK,2009,124.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DK,2010,137.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DK,2011,141.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DK,2012,151.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DK,2013,158.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,DK,2014,169.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EE,2005,28.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EE,2006,29.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EE,2007,35.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EE,2008,37.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EE,2009,32.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EE,2010,37.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EE,2011,37.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EE,2012,37.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EE,2013,48.00,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EE,2014,55.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EE,2015,60.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EL,2005,105.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EL,2006,128.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EL,2007,144.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EL,2008,162.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EL,2009,186.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EL,2010,191.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EL,2011,215.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EL,2012,226.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EL,2013,245.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EL,2014,340.00,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,EL,2015,359.00,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,ES,2010,1676.00,de
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,ES,2011,1690.00,de
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,ES,2012,1708.00,de
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,ES,2013,1732.00,de
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,ES,2014,1774.00,de
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,ES,2015,1832.00,de
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FI,2006,119.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FI,2007,129.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FI,2008,126.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FI,2009,130.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FI,2010,144.00,bd
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FI,2011,150.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FI,2012,157.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FI,2013,162.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FI,2014,173.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FR,2005,593.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FR,2006,616.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FR,2007,639.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FR,2008,635.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FR,2009,613.00,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FR,2010,652.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FR,2011,745.00,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FR,2012,799.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FR,2013,845.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FR,2014,896.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FR,2015,968.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,FR,2016,1017.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,HU,2009,510.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IE,2005,63.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IE,2006,75.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IE,2007,82.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IE,2008,94.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IE,2009,105.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IE,2010,114.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IE,2011,177.00,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IE,2012,191.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IE,2013,191.00,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IE,2014,175.00,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IE,2015,180.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IE,2016,197.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IS,2005,17.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IS,2006,17.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IS,2007,20.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IS,2008,20.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IS,2009,20.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IS,2010,18.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IS,2011,18.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IS,2012,18.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IS,2013,16.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IS,2014,16.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IS,2015,16.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IT,2009,4742.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IT,2012,4438.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IT,2013,4457.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IT,2014,4447.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IT,2015,4333.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,IT,2016,4487.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LI,2005,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LI,2006,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LI,2007,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LI,2008,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LI,2009,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LI,2010,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LI,2011,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LI,2012,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LI,2013,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LI,2014,1.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LI,2015,1.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LI,2016,1.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LT,2005,50.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LT,2006,51.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LT,2007,54.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LT,2008,54.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LT,2009,52.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LT,2010,52.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LT,2011,69.00,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LT,2012,74.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LT,2013,72.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LT,2014,72.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LT,2015,68.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LU,2005,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LU,2006,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LU,2007,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LU,2008,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LU,2009,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LU,2010,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LU,2011,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LU,2012,1.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LU,2013,1.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LU,2014,1.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LU,2015,2.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LU,2016,2.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LV,2005,73.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LV,2006,77.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LV,2007,78.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LV,2008,81.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LV,2009,76.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LV,2010,70.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LV,2011,69.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LV,2012,69.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LV,2013,69.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LV,2014,67.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,LV,2015,61.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,MK,2006,30.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,MK,2007,37.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,MK,2008,33.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,MK,2009,25.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,MK,2010,26.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,MK,2011,40.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,MK,2012,37.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,MK,2013,32.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,MK,2014,52.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,NR,MED_ONC,MK,2015,53.00,
