STRUCTURE,STRUCTURE_ID,freq,sex,age,isced11,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,LT,2020,2.6,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,LU,2020,11.6,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,LV,2020,8.2,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,MT,2020,2.1,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,NL,2020,7.6,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,NO,2020,15.6,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,PL,2020,39.5,bd
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,PT,2020,6.2,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,RO,2020,3.8,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,SE,2020,21.0,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,SI,2020,6.2,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,SK,2020,9.0,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,AT,2020,10.6,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,BE,2020,8.4,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,BG,2020,2.7,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,CH,2020,10.6,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,CY,2020,1.5,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,CZ,2020,2.5,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,DE,2020,8.5,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,DK,2020,10.4,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,EA19,2020,7.5,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,EE,2020,5.4,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,EL,2020,2.4,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,ES,2020,6.1,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,EU27_2020,2020,10.0,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,FI,2020,29.9,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,FR,2020,8.0,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,HR,2020,2.2,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,HU,2020,1.7,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,IE,2020,3.1,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,IS,2020,11.3,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,IT,2020,4.7,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,LT,2020,0.5,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,LU,2020,10.5,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,LV,2020,5.3,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,MT,2020,1.9,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,NL,2020,7.1,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,NO,2020,12.2,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,PL,2020,33.0,bd
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,PT,2020,6.5,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,RO,2020,1.0,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,SE,2020,26.0,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,SI,2020,3.9,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,SK,2020,4.0,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,AT,2020,13.1,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,BE,2020,9.6,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,BG,2020,4.4,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,CH,2020,12.7,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,CY,2020,3.2,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,CZ,2020,5.1,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,DE,2020,9.7,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,DK,2020,10.4,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,EA19,2020,8.2,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,EE,2020,6.9,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,EL,2020,3.5,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,ES,2020,6.7,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,EU27_2020,2020,10.7,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,FI,2020,28.7,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,FR,2020,8.4,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,HR,2020,5.7,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,HU,2020,2.9,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,IE,2020,3.0,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,IS,2020,11.0,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,IT,2020,5.2,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,LT,2020,1.7,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,LU,2020,11.5,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,LV,2020,7.1,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,MT,2020,1.8,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,NL,2020,7.3,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,NO,2020,13.8,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,PL,2020,37.8,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,PT,2020,7.9,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,RO,2020,3.5,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,SE,2020,23.1,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,SI,2020,6.0,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y15-74,TOTAL,PC_EMP_PREEMP,SK,2020,7.4,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,AT,2007,18.0,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,AT,2013,21.0,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,AT,2020,18.8,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,BE,2007,15.6,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,BE,2013,11.1,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,BE,2020,13.7,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,BG,2007,5.6,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,BG,2013,7.4,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,BG,2020,,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,CH,2013,17.2,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,CH,2020,21.1,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,CY,2007,12.3,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,CY,2013,9.2,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,CY,2020,,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,CZ,2007,16.0,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,CZ,2013,9.9,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,CZ,2020,9.4,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,DE,2007,5.3,du
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,DE,2013,11.5,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,DE,2020,12.3,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,DK,2007,19.1,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,DK,2013,11.4,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,DK,2020,,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,EA19,2007,16.0,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,EA19,2013,8.8,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,EA19,2020,9.0,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,EE,2007,15.0,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,EE,2013,,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,EE,2020,,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,EL,2007,8.2,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,EL,2013,5.6,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,EL,2020,3.8,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,ES,2007,7.5,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,ES,2013,6.0,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,ES,2020,7.2,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,EU27_2020,2007,16.0,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,EU27_2020,2013,8.9,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,EU27_2020,2020,9.5,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,EU28,2007,14.4,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,EU28,2013,8.5,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,FI,2007,33.5,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,FI,2013,39.3,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,FI,2020,35.3,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,FR,2007,48.7,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,FR,2013,15.4,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,FR,2020,11.1,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,HR,2007,9.7,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,HR,2013,7.4,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,HR,2020,,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,HU,2007,6.8,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,HU,2013,6.9,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,HU,2020,2.8,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,IE,2007,4.1,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,IE,2013,,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,IE,2020,,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,IS,2007,10.8,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,IS,2020,16.5,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,IT,2007,6.1,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,IT,2013,5.2,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,IT,2020,6.4,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,LT,2007,,du
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,LT,2013,,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,LT,2020,,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,LU,2007,4.2,du
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,LU,2013,12.1,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,LU,2020,17.7,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,LV,2007,,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,LV,2013,,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,LV,2020,12.2,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,MT,2007,,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,MT,2013,,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,MT,2020,,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,NL,2007,14.4,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,NL,2020,13.3,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,NO,2007,14.7,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,NO,2013,16.3,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,NO,2020,21.7,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,PL,2007,33.0,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,PL,2013,19.2,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,PL,2020,42.1,bd
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,PT,2007,9.0,du
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,PT,2013,7.5,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,PT,2020,7.5,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,RO,2007,7.0,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,RO,2013,2.0,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,RO,2020,3.8,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,SE,2007,17.9,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,SE,2013,21.7,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,SE,2020,,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,SI,2007,16.1,du
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,SI,2013,10.3,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,SI,2020,11.2,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,SK,2007,10.4,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,SK,2013,11.0,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,SK,2020,,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,TR,2013,2.0,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,UK,2007,4.5,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED0-2,PC_EMP_PREEMP,UK,2013,,u
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,AT,2007,14.1,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,AT,2013,15.7,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,AT,2020,13.0,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,BE,2007,11.5,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,BE,2013,10.3,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,BE,2020,13.5,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,BG,2007,4.5,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,BG,2013,4.5,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,BG,2020,2.9,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,CH,2013,12.6,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,CH,2020,14.5,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,CY,2007,7.6,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,CY,2013,5.8,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,CY,2020,2.5,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,CZ,2007,10.7,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,CZ,2013,6.5,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,CZ,2020,5.7,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,DE,2007,6.3,du
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,DE,2013,10.2,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,DE,2020,12.0,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,DK,2007,16.2,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,DK,2013,8.0,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,DK,2020,12.1,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,EA19,2007,15.6,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,EA19,2013,10.0,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,EA19,2020,9.6,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,EE,2007,11.1,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,EE,2013,7.0,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,EE,2020,6.8,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,EL,2007,5.0,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,EL,2013,5.9,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,EL,2020,3.6,bu
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,ES,2007,6.8,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,ES,2013,5.3,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,ES,2020,7.9,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,EU27_2020,2007,15.6,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,EU27_2020,2013,10.0,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,EU27_2020,2020,12.2,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,EU28,2007,14.5,d
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,EU28,2013,9.7,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,FI,2007,36.9,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,FI,2013,37.8,
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,FI,2020,36.3,b
dataflow,ESTAT:HSW_PB1(1.0),A,F,Y35-54,ED3_4,PC_EMP_PREEMP,FR,2007,50.8,d
